Timestamp	Call	MHz	SNR	Drift	Grid	Pwr	Reporter	RGrid	km	az	GLat	GLong	RLat	RLong
2017-12-13T16:40:00Z	ZS6GOO	7.040030	-21	0	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T16:42:00Z	ZS1OA	7.039999	-5	-1	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T16:46:00Z	ZS1OA	7.040007	-5	-2	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T16:50:00Z	ZS6GOO	7.040033	-20	-2	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T16:54:00Z	ZS6GL	7.040102	-19	-1	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T17:00:00Z	ZS6GOO	7.040031	-20	0	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T17:06:00Z	ZS6GL	7.040099	-19	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T17:06:00Z	ZS1OA	7.040004	-9	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T17:10:00Z	ZS6GOO	7.040032	-20	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T17:20:00Z	ZS6GOO	7.040031	-20	-1	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T17:22:00Z	ZS6GL	7.040094	-17	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T17:22:00Z	ZS1OA	7.040000	-7	-1	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T17:30:00Z	ZS6GOO	7.040033	-18	-2	KG33xw	0.2	ZS6HAK	KG43av	10	119	-26.083333333333332	27.916666666666668	-26.125	28.0
2017-12-13T17:32:00Z	ZS4BFN	7.040040	-25	0	KG30bv	0.2	ZS6HAK	KG43av	383	30	-29.125	26.083333333333332	-26.125	28.0
2017-12-13T17:38:00Z	ZS6GL	7.040099	-19	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T17:44:00Z	9K2/VO1DZA	7.040009	-21	-4	LL49bc	5	ZS6HAK	KG43av	6502	201	29.083333333333332	48.083333333333336	-26.125	28.0
2017-12-13T18:04:00Z	ZS6GC	7.040065	-26	-1	KG43ol	0.2	ZS6HAK	KG43av	125	291	-26.541666666666668	29.166666666666668	-26.125	28.0
2017-12-13T18:06:00Z	ZS1OA	7.040099	-28	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T18:06:00Z	ZS6GL	7.040093	-16	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T18:06:00Z	ZS1OA	7.039999	-1	-1	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T18:24:00Z	DH5RAE	7.040113	-25	-1	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T18:24:00Z	ZS1OA	7.040010	-8	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T18:38:00Z	ZS6GL	7.040093	-19	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T18:44:00Z	9A5CZI	7.040014	-23	-3	JN85as	2	ZS6HAK	KG43av	8084	169	45.75	16.0	-26.125	28.0
2017-12-13T18:54:00Z	ZS6GL	7.040095	-20	-1	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T19:02:00Z	DH5RAE	7.040105	-25	-1	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T19:06:00Z	ZS6GL	7.040101	-20	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T19:14:00Z	DH5RAE	7.040106	-24	-1	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T19:22:00Z	ZS6GL	7.040101	-23	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T19:26:00Z	DH5RAE	7.040105	-23	-1	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T19:38:00Z	DH5RAE	7.040104	-21	0	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T19:38:00Z	ZS6GL	7.040094	-22	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T19:46:00Z	ZS1OA	7.040004	-4	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T19:46:00Z	ZS1OA	7.040105	-29	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T19:50:00Z	DH5RAE	7.040104	-26	0	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
2017-12-13T20:06:00Z	ZS6GL	7.040093	-21	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T20:22:00Z	ZS6GL	7.040099	-21	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T20:26:00Z	ZS1OA	7.040001	-5	-1	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T20:38:00Z	ZS6GL	7.040094	-20	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T20:54:00Z	ZS6GL	7.040099	-22	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T21:04:00Z	N8VIM	7.040096	-25	-4	FN42fq	5	ZS6HAK	KG43av	12687	104	42.666666666666664	-71.58333333333333	-26.125	28.0
2017-12-13T21:22:00Z	ZS1OA	7.040105	-26	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T21:22:00Z	ZS6GL	7.040099	-21	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T21:22:00Z	ZS1OA	7.040005	-2	-3	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T21:28:00Z	W3PDY	7.040047	-20	-2	FN20dl	100	ZS6HAK	KG43av	12967	103	40.458333333333336	-75.75	-26.125	28.0
2017-12-13T21:32:00Z	PA2RG	7.040006	-24	-2	JO22lc	5	ZS6HAK	KG43av	8983	159	52.083333333333336	4.916666666666667	-26.125	28.0
2017-12-13T21:54:00Z	ZS6GL	7.040098	-13	-2	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T22:02:00Z	ZS1OA	7.040099	-24	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:02:00Z	ZS1OA	7.039999	-1	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:06:00Z	ZS1OA	7.040098	-24	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:06:00Z	ZS6GL	7.040093	-20	0	KG33xv	0.2	ZS6HAK	KG43av	8	90	-26.125	27.916666666666668	-26.125	28.0
2017-12-13T22:06:00Z	ZS1OA	7.039998	0	0	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:10:00Z	LU4DXT	7.040026	-23	0	GF05xc	1	ZS6HAK	KG43av	8053	110	-34.916666666666664	-58.083333333333336	-26.125	28.0
2017-12-13T22:16:00Z	KD6RF	7.040057	-23	-2	EM22la	5	ZS6HAK	KG43av	14506	99	32.0	-95.08333333333333	-26.125	28.0
2017-12-13T22:18:00Z	ZS1OA	7.040103	-25	-2	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:18:00Z	N8VIM	7.040095	-23	-4	FN42fq	5	ZS6HAK	KG43av	12687	104	42.666666666666664	-71.58333333333333	-26.125	28.0
2017-12-13T22:18:00Z	ZS1OA	7.040003	-2	-1	JF95fx	5	ZS6HAK	KG43av	1274	49	-34.041666666666664	18.416666666666668	-26.125	28.0
2017-12-13T22:20:00Z	DH5RAE	7.040105	-28	0	JN68qv	2	ZS6HAK	KG43av	8466	166	48.875	13.333333333333334	-26.125	28.0
